preferred_field_name;category_1;percent_1;category_2;percent_2;category_3;percent_3;category_4;percent_4;category_5;percent_5
INS_Opleidingsfase_actueel;M;70.41;B;29.59;NA;NA;NA;NA;NA;NA
INS_Opleidingsnaam;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
